"video","Incident window start frame","Incident Detection","Crash Severity","Ego-car involved","Label","Number of Bicyclists/Scooters","Number of animals involved","Number of pedestrians involved","Number of vehicles involved (excluding ego-car)","Caption Before Incident","Reason of Incident"
576,111,0,"0. No Crash",0,"animal on the road",1,1,0,0,"The ego-car approaches an intersection with a green traffic light and a crosswalk.","A dog runs across the crosswalk from left to right in front of the ego-car."
577,61,0,"0. No Crash",0,"vehicle overtakes",0,0,0,0,"The ego-car follows a gray sedan with a red emergency vehicle on the right.","The emergency vehicle moves ahead and turns right, clearing the lane for ego-car."
578,31,0,"0. No Crash",0,"animal on the road",0,1,0,0,"The ego-car drives on a rural road with houses and trees on the left.","A deer crosses from the left and jumps toward the ego-car windshield."
579,381,1,"1. Ego-car collided but did not stop",1,"ego-car hits barrier",0,0,0,0,"The ego-car approaches the toll booth with green traffic lights visible.","The ego-car veers left and collides with the toll booth structure ahead."
580,61,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",1,0,0,2,"The ego-car approaches an intersection while a motorcycle waits on the left side.","A blue truck turns left across the ego-car's path and blocks the lane."
581,81,0,"0. No Crash",0,"vehicle overtakes",0,0,0,2,"The ego-car follows a red car while a bus approaches rapidly in the left lane.","The bus overtakes the ego-car on the left and merges ahead without contact."
582,191,0,"0. No Crash",0,"animal on the road",0,4,0,0,"The ego-car drives on a dark road with multiple wild boars visible on the roadside.","Wild boars cross the road from both sides, forcing the ego-car to avoid them."
583,461,0,"0. No Crash",0,"vehicle overtakes",0,0,0,0,"The ego-car follows a white van in the center lane with multiple cars ahead.","A white car merges from the right and forces the ego-car to slow."
584,71,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"The ego-car follows a red truck in the right lane on a wet highway.","The red truck moves left across lanes ahead of the ego-car."
585,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car follows a green car on a winding rural road with hills and trees.","No visible incident or abnormal event; road is clear with no hazards present."
586,470,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",1,0,0,0,"The ego-car follows a cyclist carrying an orange bag on a city street with parked cars.","The cyclist suddenly swerves left and collides with a parked car, causing a fall."
587,141,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"The ego-car follows a dark SUV in the right lane on a wet road with oncoming traffic.","A vehicle ahead in the same lane slows down as another vehicle merges from the left lane."
588,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car drives toward a white truck on a rural road with houses left and fields right.","No visible incident or anomaly occurs in the provided frames; road is clear."
589,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car approaches an intersection with three white USPS vans parked near a stop sign.","No visible incident or anomaly occurs across all frames; no hazard detected."
590,41,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"flying object hit the car",0,0,0,2,"The ego-car travels in the left lane with oncoming traffic separated by a concrete barrier.","Debris flies from a truck in the right lane and strikes the ego-car windshield."
591,341,1,"1. Ego-car collided but did not stop",1,"ego-car hits a vehicle",0,0,0,1,"The ego-car follows a red sedan on a residential street with parked cars.","The red sedan turns left abruptly ahead and collides with the ego-car's path."
592,161,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a crossing cyclist",1,0,0,0,"The ego-car drives on a street with parked cars and a pedestrian walking ahead.","A cyclist crosses into the ego-car's path from the left and collides with the hood."
593,101,0,"0. No Crash",0,"animal on the road",0,1,0,0,"The ego-car approaches a parked white car on the right side of a residential street.","A black dog runs from the right sidewalk into the road and crosses in front of the ego-car."
594,91,0,"0. No Crash",0,"animal on the road",0,0,0,0,"The ego-car follows a black convertible on a multi-lane highway with moderate traffic.","A large tumbleweed rolls across lanes from left to right and blocks the middle lane."
595,261,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"car flipped over",0,0,0,1,"The ego-car follows two white cars in adjacent lanes on a highway with a hillside.","A white van drifts right and collides with the hillside, creating smoke and debris."
596,21,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",1,0,0,1,"The ego-car follows a cyclist ahead on a wet city street with parked cars.","A cyclist in the middle lane suddenly swerves left and falls on the wet road."
597,411,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,1,"The ego-car drives on a highway with a red car in the left lane ahead.","The red car crosses the lane divider and collides with the ego-car on the left side."
598,121,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"The ego-car follows a white van in the right lane near a building entrance.","A white van merges left across the ego-car's path without signaling."
599,81,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"The ego-car follows a silver car in the left lane with multiple vehicles ahead.","A pedestrian crosses the road from left to right and blocks the ego-car lane."
600,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car drives on a city street with a white car ahead in the same lane.","No incident occurs; the white car continues driving straight ahead without any hazard."
601,281,0,"0. No Crash",0,"vehicle drives into another vehicle",0,0,0,2,"The ego-car follows a green-covered truck in the right lane on a highway with clear lane markings.","The truck emits dense smoke that engulfs the ego-car's windshield and blocks visibility completely."
602,91,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,4,0,"The ego-car approaches a bus stop with pedestrians waiting on the left sidewalk.","Pedestrians cross the road from left to right ahead, forcing the ego-car to slow down."
603,151,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"The ego-car follows a green truck in the right lane on a multi-lane highway with oncoming traffic.","A white car overtakes the ego-car from the left lane and merges ahead near debris on the shoulder."
604,51,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"The ego-car follows a gray car near a crosswalk with a truck turning left.","A black car enters the intersection from the left and blocks the ego-car's lane."
605,251,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"The ego-car follows a white van on a wet two-lane road with oncoming traffic.","The white van crosses the center line and blocks the ego-car's lane ahead."
606,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car follows a red car in the right lane under an overpass at night.","No visible incident or anomaly detected in the sequence of frames."
607,1,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"The ego-car approaches an intersection with a bus on the right and green traffic lights ahead.","A truck with bright headlights enters the intersection from the left and blocks the ego-car's path."
608,11,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"The ego-car follows a black SUV in the right lane near a crosswalk.","A pedestrian crosses the street ahead and forces the ego-car to stop."
609,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car follows a black car in the right lane on a multi-lane city street with palm trees.","No visible incident or anomaly; all vehicles proceed normally with no collision or hazard."
610,1,0,"0. No Crash",0,"animal on the road",0,1,0,1,"The ego-car drives on a rural road with oncoming traffic approaching in the distance.","A small dog crosses the road ahead and forces the ego-car to brake."
611,121,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car follows a black car through an intersection with railroad tracks and traffic lights.","No incident detected; normal driving through an intersection with clear road conditions."
612,201,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"scooter on the road",1,0,0,0,"The ego-car follows a white SUV on a city street with parked cars and bicycles nearby.","A motorcyclist in the left lane loses control and falls onto the road ahead of the ego-car."
613,101,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a crossing cyclist",1,0,0,0,"The ego-car approaches a group of pedestrians and bicycles in a tunnel.","A cyclist falls directly in front of the ego-car in the tunnel."
614,121,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car approaches an intersection with green traffic lights and oncoming traffic visible.","No incident detected; traffic proceeds normally through the intersection with green lights."
615,271,0,"0. No Crash",0,"animal on the road",0,1,1,1,"The ego-car follows a car on a snowy road with a pedestrian standing left.","A dog runs from the right snowbank into the road and crosses ahead."
616,31,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car drives on a multi-lane highway with oncoming traffic and streetlights.","No incident observed in the video frames; normal driving conditions persist."
617,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car stops behind a black car at a red traffic light in an intersection.","No visible anomaly or incident occurs across the frames; traffic remains stopped."
618,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car drives through a green traffic light at an intersection with oncoming cars.","No visible incident or anomaly in the sequence; all vehicles proceed normally."
619,251,1,"1. Ego-car collided but did not stop",1,"ego-car hits a vehicle",0,0,0,1,"The ego-car follows a vehicle ahead on a wet road with streetlights illuminating the scene.","The ego-car collides with a vehicle ahead that stopped suddenly on the wet road."
620,62,0,"0. No Crash",0,"debris on the road",0,0,0,0,"The ego-car follows a black car and a white truck on a multi-lane highway with concrete barriers.","A red and white barrel falls from the truck ahead and rolls into the ego-car lane."
621,21,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car drives along a road with parked vehicles and a chain-link fence on the left.","No incident occurred; the video shows normal driving past parked cars and a fence."
622,81,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"The ego-car follows a white SUV in the right lane near an intersection with traffic lights.","The white SUV turns right ahead without signaling, blocking the ego-car's path."
623,46,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"The ego-car drives on a multi-lane road with oncoming traffic and houses on the left.","A white SUV crosses the center line from oncoming traffic and collides with another vehicle ahead."
624,231,0,"0. No Crash",0,"animal on the road",0,0,0,0,"The ego-car follows a white car on a highway with multiple lanes and a truck on the left.","An animal falls from a vehicle ahead and lands on the highway lane ahead."
625,311,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,2,"The ego-car approaches a red car parked near a concrete pillar in the garage.","The red car moves forward and collides with another vehicle near the pillar on the right."
626,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car follows a silver car on a city street with green traffic lights.","No visible incident or anomaly; traffic flows normally with green lights."
627,241,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",2,0,0,0,"The ego-car follows a blue delivery motorcycle near a crosswalk with bicycles on the right.","A cyclist on the right loses balance and falls onto the road in front of the ego-car."
628,131,0,"0. No Crash",0,"bicycle on road",1,0,0,0,"The ego-car approaches an intersection with a white SUV turning left across its path.","A cyclist in blue appears on the left and crosses ahead of the ego-car."
629,141,0,"0. No Crash",0,"animal on the road",0,1,0,0,"The ego-car approaches a deer standing in the middle lane on a dark road.","A deer stands in the ego-car's lane ahead, causing the vehicle to slow."
630,191,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"The ego-car follows a silver car in the right lane on a wet city road.","A black car overtakes from the left lane ahead of the ego-car."
631,81,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a pedestrian",0,0,1,1,"The ego-car approaches a white van on a foggy road with two pedestrians walking right.","A pedestrian crosses from the right and collides with the ego-car ahead."
632,241,0,"0. No Crash",0,"vehicle overtakes",0,0,0,2,"The ego-car follows a white car in the right lane with a tractor ahead on a clear city street.","The tractor slows suddenly in the right lane causing the ego-car to approach closely without contact."
633,261,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"The ego-car approaches a pedestrian standing near the left lane on a city street.","A pedestrian steps into the ego-car lane from the left and blocks forward movement."
634,261,0,"0. No Crash",0,"scooter on the road",1,0,1,1,"The ego-car stops at a rainy crosswalk with a white truck turning left and a scooter ahead.","The windshield wiper sweeps across the view and momentarily blocks the driver's vision."
635,101,1,"0. No Crash",0,"vehicle drives into another vehicle",0,0,0,2,"The ego-car follows a dark car and a red truck in the right lane on a highway.","The red truck ahead swerves left and blocks the lane, causing a collision."
636,121,0,"0. No Crash",0,"animal on the road",0,1,0,0,"The ego-car drives on a dark road with oncoming traffic visible ahead.","A deer crosses from the right side and blocks the ego-car lane."
637,121,0,"0. No Crash",0,"vehicle drives into another vehicle",0,0,0,2,"The ego-car drives on a residential street with parked cars and oncoming traffic.","A vehicle from the left turns sharply across lanes ahead of the ego-car's path."
638,31,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,2,"The ego-car approaches an intersection under an overpass with multiple cars ahead.","A black car turns left across the path and collides with a silver car ahead."
639,81,0,"0. No Crash",0,"bicycle on road",1,0,2,0,"The ego-car approaches a crosswalk where a man and child stand near a bicycle.","A bicycle loaded with goods tips over ahead in the crosswalk, spilling items on the road."
640,101,1,"2. Ego-car collided and could not continue moving",1,"ego-car loses control",0,0,0,0,"The ego-car drives on a dark road with visible road signs and clear lane markings.","The ego-car loses control on a wet road and collides with a barrier ahead."
641,301,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"The ego-car approaches a black car parked near a tree on a wet road.","The black car catches fire under its front bumper while parked near the curb."
642,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car drives on a well-lit residential street with clear lanes and streetlights.","No visible incident or anomaly detected in the sequence; all frames show normal driving."
643,221,0,"0. No Crash",0,"flying object hit the car",0,0,0,2,"The ego-car follows a beige van in the left lane on a multi-lane highway.","A long wooden pole falls from the van onto the road ahead."
644,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car drives straight on a city street with utility poles and trees lining the road.","No visible incident or hazard in the provided frames; clear road ahead."
645,340,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"pedestrian is crossing the street",0,0,2,2,"The ego-car follows a white car parked near a tree-lined sidewalk.","A child runs from the sidewalk into the road ahead of the ego-car."
646,418,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"The ego-car follows a white car in the right lane at an intersection with green traffic lights.","A large truck merges from the right and blocks the ego-car's lane with smoke trailing."
647,161,0,"0. No Crash",0,"animal on the road",0,1,0,0,"The ego-car drives on a wet two-lane road with dense green trees on both sides.","A large fallen tree blocks the right lane ahead and forces the ego-car to swerve left."
648,141,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",1,0,0,2,"The ego-car approaches an intersection with a red truck on the right.","A red truck merges left without signaling and blocks the ego-car's lane."
649,191,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"The ego-car follows a beige van under a concrete overpass in the right lane.","A white SUV swerves left across lanes ahead, forcing the ego-car to change direction."
650,101,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",2,0,1,2,"The ego-car approaches an intersection with bicycles and a black van in the left lane.","A bicycle in the middle lane collides with a motorcycle and falls into the ego-car lane."
651,131,0,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car follows a white truck on a highway with multiple lanes and oncoming traffic.","Debris from a truck spills onto the road ahead and blocks the ego-car lane."
652,190,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a pedestrian",0,0,1,0,"The ego-car approaches a narrow street with two children and parked motorcycles on the left.","A man steps from the left sidewalk into the road and collides with the ego-car."
653,271,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,4,"The ego-car follows a white car in the right lane on a multi-lane highway under an overpass.","A silver car from the right merges sharply left and collides with the white car ahead."
654,141,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",1,0,0,2,"The ego-car follows a white car in the right lane near a red truck on a wet city street.","A bicyclist collides with the red truck ahead and falls into the road near the vehicle."
655,218,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"The ego-car is parked in a lot with several white cars and a van nearby.","A white van moves left across the ego-car's path and blocks the forward lane."
656,131,0,"0. No Crash",0,"animal on the road",0,1,0,0,"The ego-car approaches an intersection with a cat in the middle of the road.","A cat sits in the road ahead and blocks the ego-car's lane."
657,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car drives on a highway with a dry shoulder and clear blue sky above.","No visible incident or hazard in the sequence; road appears clear and stable."
658,231,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,2,"The ego-car follows a large truck in the right lane on a multi-lane highway.","The truck's rear tire bursts and sprays debris across the road ahead."
659,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"The ego-car follows a white truck in the left lane on a city street with parked cars.","No visible incident or anomaly across all frames; normal driving conditions."
660,271,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"car flipped over",0,0,0,2,"The ego-car follows a white car on a wet highway with a truck ahead in the left lane.","The truck swerves left and collides with the guardrail, causing it to tip over."
