"video","Incident window start frame","Incident Detection","Crash Severity","Ego-car involved","Label","Number of Bicyclists/Scooters","Number of animals involved","Number of pedestrians involved","Number of vehicles involved (excluding ego-car)","Caption Before Incident","Reason of Incident"
622,81,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car follows a white SUV on a clear city road with light traffic.","A white SUV swerves right and mounts the curb near an intersection."
623,46,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car drives on a clear road with oncoming traffic visible ahead.","A white SUV crosses the center line and collides with another vehicle."
624,231,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a highway with multiple vehicles ahead and a truck on the left.","Debris flies into the lane from an unknown source, causing a potential hazard."
625,321,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car moves forward in a parking garage with parked cars ahead.","A red car reverses and collides with another vehicle in the parking garage."
626,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives through a town with green traffic lights and moderate traffic.","No anomaly or incident observed in the provided frames."
627,241,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",2,0,0,1,"Ego-car approaches intersection with bicycles and vehicles ahead on the road.","A bicycle loses balance and falls on the right side of the road."
628,131,0,"0. No Crash",0,"bicycle on road",1,0,0,1,"Ego-car approaches an intersection with a white SUV parked on the right.","A cyclist crosses the road in front of the ego-car without collision."
629,141,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car approaches a deer standing in the middle of the road.","A deer stands in the road ahead, blocking the ego-car's path."
630,191,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car follows traffic on a wet urban road at night with streetlights.","A vehicle cuts in from the left lane on a wet road at night."
631,81,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a pedestrian",0,0,1,1,"Ego-car approaches two pedestrians walking on the right roadside.","A pedestrian steps into the road and collides with the ego-car."
632,231,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car follows a white car on a multi-lane road with clear weather.","A tractor merges left without signaling, cutting in front of ego-car."
633,261,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"Ego-car approaches a pedestrian standing near the left lane with oncoming traffic.","A pedestrian steps into the lane ahead of the ego-car without yielding."
634,261,0,"0. No Crash",0,"scooter on the road",1,0,2,1,"Ego-car stops at intersection; pedestrians cross left crosswalk with umbrellas.","Wet road and sudden windshield obstruction cause hazard at intersection."
635,101,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car follows a truck and several cars on a multi-lane highway.","A truck suddenly swerves right and encroaches into the adjacent lane."
636,91,1,"1. Ego-car collided but did not stop",1,"ego-car hit an animal",0,1,0,0,"Ego-car drives on a dark road with a deer ahead in the lane.","A deer runs into the road and collides with the ego-car."
637,131,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car drives on a city road with parked cars and oncoming traffic.","A vehicle cuts in from the left lane into the ego-car's path."
638,111,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car approaches intersection under overpass with multiple vehicles ahead.","A silver car turns left across oncoming traffic and collides with a dark sedan."
639,71,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",2,0,2,1,"Ego-car approaches an intersection with crosswalk and oncoming traffic.","A pedestrian with a cart stops in the crosswalk causing obstruction."
640,101,1,"1. Ego-car collided but did not stop",1,"ego-car loses control",0,0,0,0,"Ego-car drives on a dark road with visible road signs ahead.","Ego-car loses control on dark road with sudden light changes."
641,271,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"car hits barrier",0,0,0,2,"Ego-car approaches a snowy roadside with a parked car.","A parked car catches fire near the roadside wall."
642,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a quiet city road with streetlights and no visible traffic.","No anomaly or incident observed in the provided frames."
643,221,0,"0. No Crash",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car follows a van on a multi-lane highway with light traffic.","Debris falls from the van ahead and crosses the ego-car's lane."
644,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a clear city road with utility poles and buildings.","No incident observed; normal driving conditions throughout the sequence."
645,340,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,2,2,"A child runs across the road ahead of a parked car while a truck approaches.","A pedestrian runs into the road in front of an oncoming truck."
646,418,0,"0. No Crash",0,"vehicle drives into another vehicle",1,0,0,2,"Ego-car follows a white sedan at an intersection with clear traffic lights.","A large truck merges right into ego-lane, causing a near-miss with the sedan."
647,161,0,"0. No Crash",0,"animal on the road",0,0,0,0,"Ego-car drives on a wet two-lane road with dense trees and no visible traffic ahead.","A tree falls across the road ahead, blocking the right lane and shoulder."
648,141,0,"0. No Crash",0,"vehicle overtakes",1,0,0,2,"Ego-car approaches intersection with motorcycles and a truck on the right.","A red truck cuts into ego-car's lane causing a near-miss incident."
649,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a highway with moderate traffic and clear weather.","No incident observed; traffic flows normally throughout all frames."
650,101,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",2,0,1,2,"Ego-car approaches an intersection with multiple vehicles and bicycles ahead.","A motorcycle collides with a bicycle, causing both riders to fall."
651,131,0,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows traffic on a highway with trucks and cars ahead.","Debris falls from a truck, scattering across the highway lanes."
652,190,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a pedestrian",0,0,1,0,"Ego-car approaches a narrow street with pedestrians and parked motorcycles on the left.","A pedestrian crosses left to right and collides with the ego-car's front."
653,271,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,3,"Ego-car drives on a highway with multiple lanes and moderate traffic.","A car cuts in sharply from the right, causing a collision and debris."
654,141,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",1,0,0,2,"Ego-car drives on a city road with a truck ahead and oncoming traffic.","A bicycle collides with a truck causing the rider to fall."
655,328,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,0,"Ego-car approaches a parking lot with parked vehicles and a pedestrian ahead.","A pedestrian walks into the parking lot lane causing a potential collision."
656,131,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car drives on a dark road with a cat ahead in the lane.","No incident occurs; the cat remains in the road without collision."
657,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a desert road with clear blue sky and dry terrain.","No incident observed; road remains clear and stable across all frames."
658,231,0,"0. No Crash",0,"vehicle overtakes",0,0,0,0,"Ego-car follows a large truck on a multi-lane road with light traffic.","Truck ahead releases a large dust cloud onto the road."
659,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a multi-lane road with a white truck ahead and parked cars right.","No incident observed; traffic flows normally with no visible hazards or anomalies."
660,271,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"car flipped over",0,0,0,2,"Ego-car drives on a rainy highway behind a white car and a truck ahead.","A truck loses control on wet road and collides with guardrail on left."
