video,Incident window start frame,Incident Detection,Crash Severity,Ego-car involved,Label,Number of Bicyclists/Scooters,Number of animals involved,Number of pedestrians involved,Number of vehicles involved (excluding ego-car),Caption Before Incident,Reason of Incident
628,101,1,4. Other cars collided with person/car/object but ego-car is ok,0,vehicle drives into another vehicle,1,0,0,2,Ego-car approaches an intersection with a white SUV turning left across its path.,A white SUV turns left across oncoming traffic and collides with the ego-car.
629,113,0,0. No Crash,0,animal on the road,0,1,0,0,Ego-car drives on a dark road with streetlights and no visible traffic.,"A deer stands in the middle of the road ahead, causing a hazard."
630,211,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car follows traffic on a wet road with raindrops on the windshield.,"A car cuts in from the left lane, causing a near-miss with the ego-car."
631,85,1,3. Ego-car collided with at-least one person or cyclist,1,ego-car hits a pedestrian,0,0,1,1,Ego-car approaches a van on a road with pedestrians on the right.,A pedestrian suddenly runs into the road from the right side.
632,279,0,0. No Crash,0,vehicle overtakes,0,0,0,2,Ego-car follows a white sedan and a slow-moving tractor on a clear city road.,Tractor moves left across lanes causing a potential collision hazard ahead.
633,220,0,0. No Crash,0,pedestrian is crossing the street,0,0,1,0,Ego-car approaches a pedestrian standing at the roadside with oncoming traffic visible.,A pedestrian steps into the lane without yielding to oncoming ego-car traffic.
634,227,1,4. Other cars collided with person/car/object but ego-car is ok,0,vehicle drives into another vehicle,1,0,0,2,Ego-car stops at an intersection with a truck on the left.,A truck turns left and collides with an oncoming motorcycle.
635,103,0,0. No Crash,0,vehicle drives into another vehicle,0,0,0,2,Ego-car drives on a highway with multiple lanes and light traffic ahead.,A large truck suddenly cuts into the ego-car's lane from the right.
636,79,0,0. No Crash,0,animal on the road,0,1,0,0,Ego-car drives on a dark road with no visible hazards ahead.,A deer enters the road from the right and stands in the lane.
637,89,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a city road with parked cars and oncoming traffic.,No incident observed; normal driving on a city street at night.
638,41,1,4. Other cars collided with person/car/object but ego-car is ok,0,vehicle drives into another vehicle,0,0,0,2,Ego-car approaches intersection under overpass with multiple vehicles ahead.,"A large truck turns left across lanes, forcing a car to swerve."
639,65,1,4. Other cars collided with person/car/object but ego-car is ok,0,many cars/pedestrians/cyclists collided,1,0,2,1,Ego-car approaches an intersection with pedestrians crossing and a motorcycle ahead.,A motorcycle carrying goods loses balance and falls on the crosswalk.
640,91,1,2. Ego-car collided and could not continue moving,1,ego-car loses control,0,0,0,1,Ego-car drives on a snowy road with illuminated signs ahead.,"Ego-car loses control on snow, collides with oncoming vehicle."
641,277,1,4. Other cars collided with person/car/object but ego-car is ok,0,car hits barrier,0,0,0,1,Ego-car approaches a snow-covered road with a parked car on the right.,A vehicle collides with a barrier on the right side of the road.
642,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a well-lit residential road with no visible traffic.,No incident observed in the provided frames.
643,221,0,0. No Crash,0,flying object hit the car,0,0,0,1,Ego-car follows a van on a multi-lane highway with light traffic.,Debris falls from the van ahead and strikes the ego-car.
644,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a clear city road with utility poles and buildings.,No incident observed in the provided frames.
645,292,0,0. No Crash,0,pedestrian is crossing the street,0,0,2,2,Ego-car approaches a parked white car; a child and adult are on the left sidewalk.,A child runs from the left sidewalk into the road toward oncoming traffic.
646,412,1,4. Other cars collided with person/car/object but ego-car is ok,0,vehicle drives into another vehicle,0,0,0,2,Ego-car follows a white sedan at an intersection with clear traffic lights.,A large truck cuts in from the right and emits smoke near the ego-car.
647,165,0,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a wet highway with oncoming traffic ahead.,A fallen tree blocks the right lane on the highway.
648,181,1,4. Other cars collided with person/car/object but ego-car is ok,0,vehicle drives into another vehicle,1,0,0,2,Ego-car approaches an intersection with a red truck turning right.,A motorcycle cuts in front of a red truck causing a collision.
649,31,0,0. No Crash,0,vehicle overtakes,0,0,0,1,Ego-car drives on a multi-lane road with vehicles ahead and to the left.,"A vehicle cuts in from the left lane ahead, causing a near-miss."
650,111,1,4. Other cars collided with person/car/object but ego-car is ok,0,many cars/pedestrians/cyclists collided,3,0,1,2,Ego-car approaches intersection with motorcycles and bicycles ahead in lane.,A motorcycle cuts in and collides with a bicycle ahead.
651,141,0,0. No Crash,0,flying object hit the car,0,0,0,2,Ego-car travels on highway beside a large truck with steady traffic ahead.,Debris falls from a truck and scatters across the highway lanes.
652,124,1,3. Ego-car collided with at-least one person or cyclist,1,ego-car hits a pedestrian,0,0,2,0,Ego-car approaches a narrow street with pedestrians and parked motorcycles on the left.,"A child in yellow clothing falls near the ego-car's path, prompting an adult to assist."
653,266,1,6. One or Multiple vehicles collided but ego-car is fine,0,vehicle drives into another vehicle,0,0,0,4,Ego-car follows a white SUV on a multi-lane highway under an overpass with moderate traffic.,"A vehicle cuts in from the right and collides with the white SUV ahead, causing a chain reaction."
654,137,1,4. Other cars collided with person/car/object but ego-car is ok,0,many cars/pedestrians/cyclists collided,1,0,0,2,Ego-car approaches a red truck and a bicycle on the city road.,The bicycle collides with the red truck and falls on the road.
655,196,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car is parked in a lot with vehicles and buildings visible.,No incident occurred; scene shows normal parking lot activity.
656,21,0,0. No Crash,0,animal on the road,0,1,0,0,Ego-car drives on a dark residential road with parked vehicles on the left.,"A small animal crosses the road ahead, causing potential evasive action."
657,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a desert road with clear blue sky and dry terrain.,No incident observed in the provided frames.
658,235,0,0. No Crash,0,unknown,0,0,0,0,Ego-car follows a large truck on a multi-lane road with light traffic ahead.,The truck's rear wheels kick up a sudden cloud of dust or debris onto the road.
659,1,-1,0. No Crash,0,unknown,0,0,0,0,Ego-car drives on a city road with a white truck on the left.,No incident observed; traffic flows normally with no anomalies.
660,263,1,4. Other cars collided with person/car/object but ego-car is ok,0,car flipped over,0,0,0,2,Ego-car drives on a rainy highway behind a white car and a truck.,A truck veers left and overturns on the highway shoulder.
