"video","Incident window start frame","Incident Detection","Crash Severity","Ego-car involved","Label","Number of Bicyclists/Scooters","Number of animals involved","Number of pedestrians involved","Number of vehicles involved (excluding ego-car)","Caption Before Incident","Reason of Incident"
624,225,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car travels on a highway with multiple vehicles ahead and a truck on the left.","Debris from an unknown source falls onto the highway lanes causing a hazard."
625,319,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car moves forward in a parking garage with parked cars ahead.","A red car reverses rapidly and collides with another vehicle."
626,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives through a green light on a city street with vehicles and pedestrians.","No incident observed; traffic flows normally with green lights and no collisions."
627,237,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",2,0,0,1,"Ego-car approaches intersection with bicycles and vehicles ahead.","A bicycle rider loses balance and falls on the road."
628,137,0,"0. No Crash",0,"bicycle on road",1,0,0,1,"Ego-car approaches a white SUV turning left across the lane.","A delivery rider on a bicycle cuts in front of the ego-car."
629,163,0,"0. No Crash",0,"animal on the road",0,1,0,0,"Ego-car approaches a deer standing in the middle of a dark road.","Deer remains stationary in the road ahead at night."
630,119,0,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a car on a rainy urban road with buildings and streetlights.","Heavy rain reduces visibility and causes water on windshield to obscure view."
631,91,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a pedestrian",0,0,1,1,"Ego-car approaches a van while two pedestrians walk on the right roadside.","A pedestrian suddenly crosses the road into the ego-car's path."
632,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car follows a white car on a multi-lane road with clear traffic.","No incident observed; traffic flows normally without anomalies."
633,259,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,1,1,"Ego-car drives on a city road with multiple vehicles and a pedestrian on the left.","A pedestrian steps into the lane as a white SUV cuts in from the right."
634,255,0,"0. No Crash",0,"scooter on the road",1,0,0,2,"Ego-car stops at a rainy intersection with crosswalks and oncoming traffic.","A scooter skids on wet road surface causing a hazard at the intersection."
635,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a multi-lane highway with several vehicles ahead.","No incident observed in the provided frames."
636,103,1,"1. Ego-car collided but did not stop",1,"ego-car hit an animal",0,1,0,0,"Ego-car drives on a dark road with clear lane markings ahead.","A deer crosses the road and collides with the ego-car at night."
637,129,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with vehicles parked on both sides.","No incident occurred; normal driving through residential area at night."
638,63,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car approaches an intersection with multiple vehicles and a truck ahead.","A truck turns left across oncoming traffic and collides with a car."
639,83,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",2,0,2,1,"Ego-car approaches crosswalk with pedestrians and stopped vehicles ahead.","A bicycle falls on the crosswalk, causing a person to fall."
640,97,1,"2. Ego-car collided and could not continue moving",1,"ego-car loses control",0,0,0,0,"Ego-car drives on a dark road with visible road signs ahead.","Ego-car veers off road due to unknown hazard: sudden deviation visible."
641,307,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car approaches a parked car on the right with oncoming traffic ahead.","A vehicle cuts in from the right and collides with oncoming traffic."
642,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a well-lit suburban road with no visible traffic.","No incident observed; continuous driving on clear road."
643,221,0,"0. No Crash",0,"flying object hit the car",0,0,0,1,"Ego-car follows a van on a multi-lane highway with light traffic.","A van ahead suddenly brakes and a wooden plank falls onto the road."
644,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a clear city road with light traffic and buildings.","No incident observed; road remains clear throughout all frames."
645,392,0,"0. No Crash",0,"pedestrian is crossing the street",0,0,2,2,"A child runs toward a parked car while a pedestrian walks left on the road.","A child runs into the road toward a parked car as a truck approaches."
646,428,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car follows a white sedan with a large truck on the right lane.","The truck's rear wheels emit smoke and lose control, swerving right."
647,163,0,"0. No Crash",0,"animal on the road",0,0,0,0,"Ego-car drives on a wet highway with trees and oncoming traffic ahead.","A large tree falls across the right lane, blocking the road."
648,173,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"vehicle drives into another vehicle",1,0,0,2,"Ego-car approaches intersection with truck and motorcycle on the right.","The truck collides with a motorcycle at the intersection."
649,183,0,"0. No Crash",0,"vehicle overtakes",0,0,0,1,"Ego-car approaches an overpass with vehicles ahead in multiple lanes.","A vehicle cuts in sharply from the right lane causing a near-miss."
650,103,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",3,0,1,2,"Ego-car approaches intersection with bicycles and vehicles moving normally.","A motorcycle collides with a bicycle causing both to fall on road."
651,133,0,"0. No Crash",0,"flying object hit the car",0,0,0,2,"Ego-car drives on highway at 73 MPH with trucks and cars ahead.","Debris flies from a truck and scatters across the highway lanes."
652,194,1,"3. Ego-car collided with at-least one person or cyclist",1,"ego-car hits a pedestrian",0,0,2,0,"Ego-car approaches a narrow street with pedestrians and parked motorcycles on the left.","A pedestrian suddenly crosses from the left sidewalk toward the ego-car."
653,273,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"many cars/pedestrians/cyclists collided",0,0,0,4,"Ego-car drives on a highway under an overpass with multiple vehicles ahead.","A car swerves right and collides with another vehicle, causing a chain-reaction crash."
654,143,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"many cars/pedestrians/cyclists collided",1,0,0,2,"Ego-car drives on a city road with a red truck ahead.","A scooter rider falls in front of the red truck causing an incident."
655,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives through a parking lot with parked vehicles and buildings ahead.","No incident observed; scene remains stable with no anomalies across frames."
656,143,-1,"0. No Crash",0,"animal on the road",0,0,0,0,"Ego-car drives on a dark residential street with a cat ahead.","No incident occurs; the scene remains stable across frames."
657,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a road with dry terrain and clear blue sky.","No incident visible; consistent road and terrain across frames."
658,233,1,"6. One or Multiple vehicles collided but ego-car is fine",0,"vehicle drives into another vehicle",0,0,0,2,"Ego-car follows a large truck on a multi-lane road with light traffic.","The truck's rear wheels kick up a dense dust cloud onto the road."
659,1,-1,"0. No Crash",0,"unknown",0,0,0,0,"Ego-car drives on a city road with a white truck on the left.","No incident observed; traffic flows normally with no anomalies."
660,265,1,"4. Other cars collided with person/car/object but ego-car is ok",0,"car flipped over",0,0,0,2,"Ego-car drives on a rainy highway with a white car ahead and a truck on the left.","A truck veers left and collides with the guardrail on the highway."
